Asset,1%,2%,5%
BTC,7.4603174603174605,5.063492063492063,1.8095238095238095
GOLD,2.238095238095238,0.5873015873015873,0.015873015873015872
OIL,6.428571428571429,3.126984126984127,0.5079365079365079
